Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Account_Tenure_Months,Account_Type,Number_of_Products,Average_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Customer_Support_Calls,Email_Opt_In,Credit_Card_Holder,Loan_Account_Holder,Churn
CUST0234,42,Female,Divorced,University,Employed,100,Current,3,3570,20,9,8,1,0.84,2,1,0,0,0
CUST2855,34,Male,Married,Primary,Employed,23,Current,4,499672,22,2,16,0,0.71,0,1,0,1,1
CUST2449,35,Male,Married,University,Self-employed,134,Savings,1,20199,10,4,13,0,0.6,1,1,1,1,0
CUST2981,54,Male,Married,University,Employed,1,Current,4,6114,17,8,13,0,0.86,0,0,0,0,0
CUST0675,22,Female,Single,Secondary,Unemployed,126,Current,3,3909,9,5,13,0,0.9,2,1,0,0,0
CUST1106,37,Male,Single,Primary,Self-employed,159,Fixed Deposit,1,124934,20,6,9,0,0.91,1,1,0,0,0
CUST0701,42,Male,Single,Primary,Employed,171,Current,2,2745,11,9,12,0,0.58,1,0,0,0,0
CUST1069,38,Male,Married,University,Self-employed,179,Current,3,40386,20,5,11,0,0.69,1,1,0,1,0
CUST0671,31,Female,Married,University,Employed,123,Savings,2,2325,10,6,7,0,0.52,0,1,0,1,0
CUST2435,40,Female,Married,Primary,Employed,33,Current,2,90746,20,13,14,0,0.99,0,1,1,0,1
CUST1049,33,Male,Single,Secondary,Self-employed,39,Savings,2,33427,15,6,6,1,0.66,1,1,1,0,0
CUST1227,29,Male,Single,Primary,Employed,137,Fixed Deposit,1,47302,17,6,12,0,0.56,4,1,1,0,1
CUST2026,35,Female,Married,None,Employed,142,Savings,3,192956,19,6,6,0,0.6,0,1,1,0,0
CUST1913,37,Male,Married,Secondary,Employed,86,Fixed Deposit,1,59204,12,9,7,0,0.69,0,1,0,0,1
CUST2745,35,Female,Married,Secondary,Self-employed,152,Savings,3,8943,13,8,10,0,0.74,0,1,0,0,0
CUST1780,47,Female,Single,University,Employed,106,Savings,1,247714,13,13,15,0,0.5,4,1,0,0,0
CUST2683,44,Male,Single,Secondary,Employed,46,Savings,1,39295,23,9,9,0,0.77,2,1,1,0,0
CUST0890,43,Female,Married,Primary,Employed,171,Savings,1,52301,21,9,15,1,0.95,1,1,0,0,0
CUST1763,28,Female,Single,Secondary,Self-employed,143,Savings,3,392955,15,7,11,0,0.87,1,1,1,0,0
CUST1444,44,Male,Married,Secondary,Self-employed,153,Fixed Deposit,1,323067,8,11,16,0,0.77,0,0,1,0,0
CUST1802,36,Female,Divorced,University,Self-employed,154,Savings,2,2475,11,13,13,0,0.81,1,0,1,0,0
CUST1598,43,Male,Single,Secondary,Unemployed,3,Savings,2,121105,12,7,10,1,0.63,2,1,0,0,1
CUST0913,39,Female,Single,Secondary,Self-employed,130,Savings,2,51690,15,4,8,0,0.83,0,1,0,0,0
CUST0462,31,Female,Single,Secondary,Employed,85,Savings,1,12024,11,9,10,0,0.87,0,0,0,0,1
CUST0643,37,Female,Divorced,University,Self-employed,9,Current,3,178639,12,5,11,0,0.85,3,1,1,1,0
CUST0180,30,Male,Married,Secondary,Unemployed,108,Savings,1,576341,17,14,10,0,0.76,0,1,0,0,0
CUST0846,32,Female,Married,Primary,Employed,50,Savings,1,90635,18,8,18,0,0.79,1,1,0,0,0
CUST0113,52,Male,Married,Secondary,Employed,116,Savings,4,557072,15,8,7,0,0.98,0,0,1,0,0
CUST1381,49,Male,Divorced,None,Employed,71,Current,1,32630,20,11,11,0,0.67,0,1,0,0,1
CUST2078,31,Female,Married,None,Employed,63,Savings,2,241772,12,13,16,0,0.59,3,0,0,0,1
CUST2339,30,Male,Single,Primary,Unemployed,139,Current,2,126990,9,7,11,0,0.64,1,1,0,0,0
CUST0206,47,Female,Married,Secondary,Self-employed,134,Current,1,28105,17,6,11,0,0.87,4,0,0,0,0
CUST1553,35,Female,Married,Secondary,Employed,24,Savings,1,103072,19,9,10,0,0.94,2,1,1,0,0
CUST0779,38,Male,Married,University,Employed,143,Savings,1,39564,13,7,7,0,0.92,1,1,0,1,0
CUST1537,34,Male,Single,Primary,Employed,52,Current,1,770567,23,12,10,0,0.64,0,1,1,1,0
CUST0841,47,Female,Married,University,Employed,118,Savings,2,102834,9,9,11,0,0.68,2,0,0,1,0
CUST2107,38,Female,Married,Primary,Employed,71,Savings,1,38716,9,11,5,0,0.61,2,1,0,0,1
CUST2499,33,Female,Married,Primary,Self-employed,137,Savings,3,349554,25,9,14,0,0.76,1,0,0,0,1
CUST0436,44,Male,Married,Secondary,Employed,13,Savings,1,225207,11,11,11,1,0.79,1,1,0,0,0
CUST0428,44,Female,Married,Secondary,Employed,55,Current,1,43751,12,8,10,0,0.99,2,1,0,0,0
CUST1430,40,Female,Single,University,Employed,134,Savings,2,3956,21,4,6,0,0.58,0,1,0,0,0
CUST1961,50,Male,Married,University,Employed,70,Savings,1,104262,11,6,11,0,0.77,1,1,0,0,0
CUST0862,31,Male,Married,Secondary,Unemployed,174,Savings,1,6684,22,8,8,1,0.94,1,1,0,1,0
CUST2633,33,Female,Single,University,Self-employed,162,Savings,2,88512,14,8,6,0,0.52,1,1,0,0,0
CUST2063,31,Female,Single,Secondary,Employed,20,Savings,2,727478,15,6,13,0,0.73,2,1,1,0,0
CUST1416,44,Male,Single,None,Employed,177,Savings,4,104047,17,13,7,0,0.92,0,1,1,0,0
CUST2864,35,Male,Married,Primary,Unemployed,29,Fixed Deposit,4,2898,16,5,13,0,0.83,0,0,0,0,0
CUST2650,33,Female,Married,University,Employed,125,Savings,2,178759,19,6,11,0,0.5,3,0,0,0,0
CUST1899,18,Male,Single,Secondary,Employed,151,Current,1,53555,19,10,9,0,0.81,0,1,0,0,0
CUST0239,36,Female,Married,Secondary,Employed,149,Savings,1,37151,14,4,6,1,0.91,0,1,0,1,0
CUST1255,33,Female,Divorced,University,Self-employed,146,Current,1,47240,11,6,11,0,0.98,1,1,0,0,1
CUST0318,63,Female,Married,Secondary,Employed,137,Current,4,446607,9,9,15,0,0.9,1,1,1,0,0
CUST2710,24,Female,Single,Primary,Employed,7,Current,2,388361,19,7,10,0,0.69,1,1,0,1,1
CUST0151,43,Male,Single,Primary,Self-employed,59,Current,3,60437,19,6,16,0,0.66,0,0,0,0,0
CUST0799,41,Male,Single,Secondary,Employed,161,Current,1,500,17,9,3,1,0.57,1,1,0,0,1
CUST0496,35,Male,Single,Secondary,Employed,93,Current,1,500,13,11,17,0,0.52,0,1,0,0,0
CUST2842,39,Female,Married,University,Self-employed,26,Savings,1,11551,14,9,14,0,0.74,0,1,0,1,1
CUST2033,44,Female,Single,University,Unemployed,149,Savings,3,64217,15,8,8,2,0.99,1,1,1,0,0
CUST1114,33,Female,Single,Primary,Unemployed,97,Current,4,68439,15,8,15,0,0.66,0,1,0,0,0
CUST0936,29,Female,Single,None,Employed,166,Savings,2,239390,18,6,11,0,0.78,0,1,0,1,0
CUST2051,29,Female,Married,Primary,Employed,167,Current,2,284381,10,10,4,0,0.93,0,1,1,1,0
CUST1684,18,Male,Married,Secondary,Employed,9,Current,1,228363,16,14,5,0,0.93,0,1,0,1,1
CUST0144,33,Male,Married,University,Employed,151,Current,1,36430,26,6,8,0,0.53,0,1,1,1,1
CUST1627,35,Female,Single,Primary,Self-employed,96,Savings,1,63105,19,5,6,0,0.59,1,0,1,0,0
CUST1744,49,Male,Married,Secondary,Employed,52,Current,1,78805,17,12,9,0,0.8,0,0,0,0,1
CUST2403,40,Female,Married,University,Self-employed,58,Current,3,87539,16,10,10,0,0.88,0,1,0,0,0
CUST1114,44,Female,Single,Secondary,Self-employed,134,Current,3,352062,15,8,12,1,0.72,0,1,0,0,0
CUST1873,24,Male,Divorced,Primary,Employed,28,Savings,1,177643,20,9,9,1,0.6,2,1,0,0,0
CUST0415,40,Female,Married,University,Employed,137,Savings,1,353892,19,7,14,0,0.62,0,1,0,1,0
CUST2065,27,Male,Married,None,Employed,118,Savings,1,44756,17,8,12,0,0.91,1,1,0,0,0
CUST0578,38,Male,Single,Secondary,Employed,52,Savings,4,32853,23,8,6,0,0.84,1,1,0,0,0
CUST0782,52,Male,Married,University,Self-employed,12,Current,2,174540,17,7,8,0,0.85,0,0,0,0,0
CUST1760,22,Male,Married,Secondary,Employed,158,Savings,1,7026,23,7,9,0,0.68,2,1,0,0,0
CUST1662,35,Male,Married,Primary,Employed,121,Savings,1,13066,20,7,11,0,0.91,1,0,1,0,1
CUST2089,34,Male,Married,Secondary,Unemployed,139,Savings,2,121337,17,6,10,0,0.84,1,1,1,0,1
CUST1048,41,Female,Married,None,Employed,55,Current,1,32599,12,7,13,0,0.8,1,1,0,0,0
CUST1151,55,Female,Married,Secondary,Employed,62,Fixed Deposit,1,120316,15,11,3,0,0.92,0,1,0,0,0
CUST0541,18,Male,Single,Primary,Self-employed,32,Savings,1,142714,11,7,12,0,0.73,1,1,0,0,1
CUST1301,47,Male,Married,University,Employed,156,Savings,4,56271,12,11,17,0,0.75,2,1,0,0,0
CUST1883,28,Male,Married,Primary,Employed,110,Savings,1,57221,13,8,10,0,0.69,3,0,1,0,0
CUST0754,36,Male,Married,Secondary,Employed,34,Current,3,63316,16,12,10,2,0.53,0,0,0,0,0
CUST2779,46,Female,Single,Secondary,Employed,92,Current,3,108219,14,10,8,0,0.95,2,1,0,0,0
CUST1162,50,Male,Single,Primary,Employed,169,Current,2,55213,16,12,10,0,0.82,1,0,0,1,0
CUST0948,50,Male,Married,University,Self-employed,167,Savings,2,27821,20,10,13,1,0.99,2,1,0,0,0
CUST2706,53,Female,Single,Secondary,Employed,125,Current,1,101907,16,7,3,0,0.78,0,1,0,0,0
CUST1122,18,Female,Married,University,Unemployed,178,Savings,4,186379,18,8,7,0,1,1,1,0,0,1
CUST0132,29,Female,Married,University,Employed,84,Current,2,89354,16,5,9,0,0.83,2,1,0,0,0
CUST2217,32,Female,Single,None,Employed,74,Savings,4,95609,19,9,11,0,0.77,0,0,0,0,1
CUST1860,41,Male,Married,Secondary,Self-employed,33,Current,2,80080,8,10,8,0,0.9,1,1,0,0,0
CUST1676,26,Male,Divorced,None,Employed,69,Savings,2,47500,23,8,6,0,0.77,1,1,0,1,1
CUST1821,30,Male,Single,Secondary,Employed,178,Current,2,335922,14,9,12,0,0.54,1,0,0,0,0
CUST1202,35,Female,Single,Secondary,Employed,173,Savings,3,66485,15,6,12,0,0.52,0,1,1,0,0
CUST0715,18,Female,Single,None,Employed,95,Savings,3,60263,17,3,14,0,0.68,1,0,1,1,0
CUST0634,39,Female,Married,Secondary,Employed,6,Current,2,17509,15,10,17,0,0.52,1,0,1,0,0
CUST2535,34,Male,Single,Secondary,Employed,57,Savings,1,463266,13,14,8,0,0.57,1,1,1,0,0
CUST2779,45,Male,Single,Secondary,Self-employed,136,Savings,2,39371,18,5,9,1,0.99,2,0,1,1,1
CUST2078,25,Male,Single,Primary,Employed,102,Current,1,3978,18,4,6,0,0.82,1,1,1,0,0
CUST2058,34,Female,Divorced,Secondary,Employed,15,Savings,3,84562,13,19,9,0,0.99,2,1,1,0,0
CUST0087,46,Female,Single,University,Self-employed,74,Current,2,103110,21,11,8,0,0.67,0,1,0,0,1
CUST0690,18,Female,Single,Secondary,Employed,37,Current,1,5954,27,11,12,1,0.7,2,0,1,1,1
CUST1286,43,Female,Married,Secondary,Employed,156,Savings,3,73083,23,7,12,0,0.88,1,1,0,0,0
CUST0721,34,Female,Single,University,Self-employed,33,Savings,1,151065,5,11,4,0,0.87,1,1,1,0,0
CUST2536,22,Male,Single,Primary,Self-employed,128,Savings,2,66870,9,8,4,0,0.85,0,1,0,0,1
CUST0896,28,Female,Divorced,Primary,Self-employed,41,Fixed Deposit,2,101447,19,6,4,1,0.8,1,1,0,0,0
CUST1447,26,Male,Married,None,Employed,140,Savings,2,108021,16,7,8,0,0.98,0,1,0,0,0
CUST2763,37,Male,Married,Secondary,Employed,58,Savings,3,43726,10,5,12,0,0.95,0,0,0,0,1
CUST0858,51,Female,Married,Secondary,Employed,117,Savings,1,4733,10,7,15,0,0.94,1,0,0,0,1
CUST0984,37,Male,Married,Primary,Employed,120,Current,2,270173,8,14,11,0,0.54,3,1,0,0,0
CUST1834,30,Male,Single,University,Self-employed,78,Fixed Deposit,1,210001,12,8,15,0,0.78,2,0,0,1,0
CUST0467,32,Female,Married,Secondary,Employed,53,Current,4,113581,11,8,12,0,0.66,3,1,0,0,1
CUST0303,40,Male,Single,University,Employed,18,Fixed Deposit,2,1337,11,6,11,0,0.54,5,1,1,0,1
CUST1162,36,Male,Single,Secondary,Self-employed,39,Current,1,25437,14,4,12,0,0.65,1,1,1,0,0
CUST1394,41,Female,Married,Secondary,Self-employed,126,Savings,1,119949,17,7,6,0,0.86,0,1,1,0,0
CUST0929,36,Male,Single,Primary,Employed,65,Current,1,67558,15,6,9,0,0.98,2,0,0,0,1
CUST2463,35,Female,Single,Primary,Unemployed,52,Fixed Deposit,4,697,16,11,15,0,0.84,0,1,1,0,0
CUST2710,23,Male,Divorced,Secondary,Unemployed,36,Current,3,352929,14,15,13,0,0.68,0,1,0,0,0
CUST2932,23,Male,Single,Secondary,Employed,95,Savings,3,275666,14,8,15,0,0.71,0,1,1,0,0
CUST0727,25,Male,Married,Primary,Self-employed,93,Savings,4,256604,16,7,11,0,0.61,1,0,1,0,1
CUST0669,35,Male,Married,Secondary,Employed,28,Fixed Deposit,1,182114,13,10,7,0,0.74,3,1,0,1,1
CUST1694,34,Female,Single,Primary,Employed,41,Current,1,454356,11,8,12,0,0.63,1,0,0,0,0
CUST1993,56,Female,Divorced,Secondary,Self-employed,112,Savings,2,271476,13,12,9,0,0.59,0,1,0,1,0
CUST0743,47,Female,Single,Primary,Self-employed,61,Savings,2,343241,18,5,8,0,0.95,0,1,0,0,0
CUST2946,47,Female,Single,Secondary,Employed,50,Current,3,81463,17,4,11,0,0.59,0,1,0,0,1
CUST1690,42,Female,Married,University,Self-employed,167,Current,1,146153,13,11,10,1,0.88,1,0,0,1,0
CUST0636,32,Female,Married,Secondary,Employed,166,Savings,2,70563,16,9,8,0,0.69,0,1,0,0,0
CUST1424,39,Male,Single,Secondary,Employed,19,Current,3,118763,18,9,6,0,0.93,0,1,0,0,1
CUST1837,34,Female,Single,Secondary,Self-employed,85,Savings,3,5679,21,5,9,0,0.7,0,1,0,0,0
CUST1275,26,Female,Married,Primary,Employed,50,Fixed Deposit,1,124131,13,11,9,0,0.99,1,0,0,0,0
CUST2417,38,Male,Single,Primary,Employed,149,Savings,1,206351,12,4,12,1,0.69,0,0,0,0,1
CUST1575,27,Female,Single,Primary,Employed,165,Savings,1,240751,8,13,9,0,0.75,0,1,0,1,0
CUST2358,59,Female,Divorced,Primary,Employed,61,Current,2,31385,19,6,6,0,0.86,0,1,1,1,0
CUST2765,32,Male,Married,Primary,Employed,172,Savings,2,42794,7,11,10,0,0.84,1,0,0,1,0
CUST1959,35,Female,Single,University,Self-employed,132,Savings,2,317058,9,6,8,1,0.71,1,0,0,1,0
CUST0760,23,Female,Single,Secondary,Self-employed,98,Savings,4,8542,21,5,11,0,0.72,1,1,0,0,0
CUST0894,22,Male,Married,Primary,Self-employed,131,Current,1,41567,8,8,10,0,0.64,0,1,0,0,0
CUST1699,42,Male,Divorced,Primary,Employed,55,Current,3,103171,12,10,17,0,0.53,2,1,1,1,0
CUST1073,40,Female,Married,Primary,Unemployed,156,Current,1,35810,19,5,8,0,0.66,1,1,1,0,0
CUST0472,48,Male,Married,Secondary,Employed,40,Savings,3,686830,13,11,6,0,0.93,3,0,0,0,0
CUST1604,27,Female,Divorced,Secondary,Self-employed,68,Current,2,64776,8,6,9,1,0.87,0,1,0,0,1
CUST2752,30,Male,Single,Secondary,Employed,87,Current,1,112496,22,6,11,0,0.72,1,1,1,0,0
CUST1883,58,Male,Single,Secondary,Employed,115,Current,3,15376,21,7,7,0,0.56,3,1,1,0,1
CUST1488,43,Female,Married,Secondary,Employed,51,Fixed Deposit,1,763803,15,8,7,0,0.68,1,1,0,0,0
CUST0840,35,Female,Married,Secondary,Employed,44,Savings,3,41813,13,8,7,0,0.87,1,1,1,0,1
CUST1091,31,Male,Married,Secondary,Employed,162,Savings,3,167572,8,10,11,0,0.83,2,1,0,0,1
CUST2965,30,Female,Divorced,Primary,Unemployed,96,Current,1,7555,21,13,15,0,0.61,1,1,1,1,1
CUST2423,28,Male,Married,None,Employed,115,Savings,2,78778,15,9,8,0,0.68,0,1,1,0,0
CUST2349,43,Male,Married,Secondary,Employed,109,Savings,2,167655,12,10,10,0,0.53,0,0,0,0,0
CUST1354,33,Female,Married,Primary,Self-employed,128,Savings,3,20683,15,5,9,0,0.52,0,1,1,1,0
CUST2341,33,Male,Married,Secondary,Employed,12,Savings,4,342825,18,6,5,0,0.52,0,1,1,0,0
CUST2747,24,Male,Married,Secondary,Employed,79,Savings,1,186853,4,10,10,0,0.65,1,0,1,0,0
CUST1028,53,Female,Single,None,Employed,94,Current,4,13925,8,8,9,0,0.61,2,0,0,0,0
CUST0660,39,Male,Married,Primary,Employed,136,Savings,3,4593,15,7,14,0,0.9,0,0,0,0,1
CUST2987,28,Male,Single,University,Employed,148,Savings,3,57645,18,4,8,0,0.98,1,1,1,0,0
CUST2148,34,Female,Single,Secondary,Employed,78,Savings,1,59860,10,5,6,0,0.78,0,0,0,0,1
CUST1121,27,Female,Married,Secondary,Self-employed,103,Savings,2,355790,13,6,10,0,0.87,1,1,0,0,0
CUST1262,31,Female,Single,Primary,Employed,65,Savings,1,18691,16,9,17,0,0.85,0,0,1,0,0
CUST2318,27,Male,Single,Primary,Self-employed,118,Current,2,85880,15,13,7,0,0.66,0,1,0,1,0
CUST2519,44,Male,Married,University,Self-employed,150,Current,3,174889,12,5,4,1,0.85,0,1,1,0,0
CUST0949,43,Male,Single,Secondary,Self-employed,99,Current,1,21028,17,4,14,0,0.78,3,1,0,0,0
CUST0215,44,Female,Single,Secondary,Employed,42,Savings,1,201632,14,7,15,1,0.94,1,1,1,0,1
CUST2751,32,Male,Married,Secondary,Self-employed,67,Savings,1,535643,13,8,12,0,0.96,1,0,0,0,0
CUST2807,29,Female,Single,Secondary,Self-employed,88,Current,3,153082,16,15,9,0,0.96,0,1,0,0,0
CUST2208,18,Male,Single,Secondary,Employed,60,Current,1,109053,7,4,14,0,0.74,1,0,0,0,0
CUST2385,42,Female,Divorced,Primary,Employed,140,Fixed Deposit,1,232401,14,11,15,0,0.67,0,0,1,0,0
CUST1775,26,Male,Single,University,Self-employed,64,Savings,3,99108,11,2,12,0,0.96,2,1,0,0,0
CUST0213,52,Male,Married,Primary,Employed,126,Savings,1,531353,9,11,7,0,0.76,1,1,0,0,0
CUST1488,33,Male,Single,University,Self-employed,180,Savings,2,36095,18,9,7,0,0.67,3,1,0,0,1
CUST0364,36,Male,Single,Primary,Employed,144,Savings,1,59706,20,7,11,0,0.7,1,1,1,0,0
CUST2109,45,Male,Married,Primary,Employed,54,Current,3,18977,17,1,9,0,0.97,3,1,0,1,0
CUST0834,28,Female,Married,Primary,Self-employed,100,Savings,1,140661,19,9,8,0,0.84,2,1,1,0,0
CUST2544,39,Female,Married,Primary,Self-employed,52,Current,2,449379,15,7,5,0,0.83,0,1,0,0,0
CUST1788,47,Female,Divorced,Secondary,Employed,120,Savings,3,46738,16,8,6,1,0.82,0,1,0,0,0
CUST1315,37,Male,Divorced,Primary,Self-employed,59,Current,3,315427,15,18,8,0,0.8,1,0,0,0,1
CUST0898,53,Female,Divorced,Secondary,Self-employed,174,Savings,4,136253,14,12,15,0,0.62,1,1,0,0,0
CUST2411,31,Male,Single,University,Employed,64,Savings,3,68865,13,3,8,0,0.85,2,0,0,0,0
CUST0161,43,Male,Single,Secondary,Employed,131,Savings,1,48135,10,5,7,0,0.83,1,1,0,0,0
CUST0394,42,Male,Married,University,Employed,138,Savings,1,391131,18,6,8,1,0.84,1,0,0,0,0
CUST0723,37,Female,Married,University,Unemployed,123,Savings,3,102215,16,13,8,0,1,1,1,0,1,0
CUST0926,48,Male,Married,Secondary,Employed,97,Current,3,279846,14,9,5,0,0.54,1,1,0,1,1
CUST0058,34,Male,Single,Primary,Employed,58,Current,3,40682,8,5,8,0,0.84,0,1,1,0,0
CUST0353,33,Female,Married,None,Employed,20,Savings,2,17563,15,15,11,0,0.57,2,1,0,0,1
CUST2111,36,Female,Single,Secondary,Employed,19,Fixed Deposit,1,5407,19,8,7,0,0.94,0,1,0,0,0
CUST1938,42,Male,Single,Primary,Self-employed,111,Savings,1,312359,16,8,14,1,1,1,0,0,1,0
CUST0132,26,Male,Married,Secondary,Employed,172,Current,3,40240,11,14,9,0,0.65,1,0,1,0,0
CUST0958,22,Male,Single,Primary,Employed,61,Savings,3,28876,14,9,10,0,0.8,3,1,0,0,0
CUST2199,25,Female,Married,Secondary,Employed,51,Current,1,21399,14,9,11,0,0.67,2,1,0,0,1
CUST0258,30,Female,Married,Primary,Employed,141,Current,3,46425,16,13,11,0,0.9,0,0,1,1,0
CUST1834,44,Male,Divorced,Secondary,Self-employed,130,Savings,1,55599,20,12,11,0,0.85,2,0,0,0,0
CUST0928,39,Female,Single,University,Self-employed,70,Savings,1,24746,20,9,7,0,0.92,2,1,1,0,0
CUST2144,36,Male,Married,Primary,Unemployed,16,Current,2,533968,16,10,5,0,0.54,0,1,0,0,0
CUST0224,43,Male,Single,Primary,Unemployed,50,Savings,1,64796,19,8,13,0,0.78,2,1,1,0,1
CUST0061,46,Female,Married,Primary,Self-employed,98,Current,1,401267,16,10,10,0,0.61,0,1,1,0,0
CUST0193,19,Female,Divorced,Secondary,Unemployed,138,Savings,2,158256,14,7,14,1,0.57,1,1,1,0,1
CUST1619,34,Male,Single,University,Unemployed,129,Fixed Deposit,1,63776,15,7,10,0,0.62,0,1,0,1,0
CUST2088,33,Female,Married,Secondary,Employed,42,Savings,2,322583,13,8,5,0,1,0,1,0,1,1
CUST0092,48,Female,Married,Primary,Employed,134,Current,1,335393,18,5,12,0,0.76,2,1,1,0,1
CUST0414,31,Female,Single,Primary,Self-employed,178,Savings,3,148524,12,2,7,0,0.8,0,1,1,0,0
CUST1751,36,Female,Single,None,Employed,35,Savings,2,24780,16,6,14,0,0.93,1,1,0,0,0
CUST2593,46,Male,Divorced,Primary,Self-employed,13,Current,2,182570,19,6,17,1,0.63,0,0,0,0,0
CUST1840,49,Male,Single,None,Employed,80,Savings,2,59060,14,2,7,1,0.55,1,0,0,0,0
CUST0327,43,Male,Married,University,Self-employed,26,Fixed Deposit,1,65229,23,10,13,0,0.53,1,1,0,1,0
CUST0760,34,Male,Single,Secondary,Self-employed,106,Fixed Deposit,1,36090,12,8,9,0,0.83,2,0,0,0,0
CUST2790,38,Female,Single,Secondary,Employed,62,Current,4,73845,14,3,9,0,0.64,1,1,0,1,0
CUST0279,18,Female,Married,Secondary,Self-employed,55,Savings,2,240952,16,9,14,1,0.66,3,1,1,1,0
CUST0686,21,Female,Divorced,University,Self-employed,73,Savings,2,13725,9,4,7,0,0.98,0,1,0,0,0
CUST0441,18,Female,Divorced,University,Employed,4,Savings,1,5530,16,9,6,0,0.58,0,0,0,1,0
CUST2301,46,Male,Married,Secondary,Employed,157,Savings,2,133329,15,7,17,1,0.99,0,1,1,1,0
CUST2634,43,Male,Single,Primary,Employed,136,Savings,3,68230,17,7,11,0,0.78,1,1,0,0,0
CUST1950,46,Female,Single,None,Unemployed,13,Savings,4,417040,15,7,5,0,0.99,2,1,1,0,0
CUST2251,42,Male,Divorced,Primary,Employed,175,Fixed Deposit,4,179109,17,9,8,0,0.6,1,0,1,0,0
CUST1862,33,Female,Married,Secondary,Self-employed,157,Current,2,171296,7,6,16,0,0.6,3,1,1,0,0
CUST1532,40,Male,Married,Secondary,Self-employed,5,Current,1,25544,14,9,10,0,0.51,1,1,0,0,0
CUST1605,41,Male,Married,Secondary,Employed,106,Savings,4,158816,9,8,12,1,0.94,3,1,0,1,0
CUST2999,48,Female,Married,Primary,Self-employed,105,Savings,3,105766,13,9,14,0,0.91,1,0,0,0,0
CUST2960,27,Male,Married,None,Self-employed,87,Savings,1,177032,17,12,10,0,0.86,0,1,0,1,1
CUST2991,39,Female,Divorced,Secondary,Employed,104,Current,2,217729,16,16,14,0,0.55,3,1,1,1,1
CUST1722,22,Male,Married,Primary,Employed,165,Current,2,90811,20,6,9,0,0.5,0,0,0,0,0
CUST0705,18,Male,Divorced,University,Self-employed,34,Current,1,19669,15,5,8,0,0.83,1,1,0,1,0
CUST0306,20,Male,Married,Primary,Self-employed,177,Savings,1,171771,20,9,7,0,0.73,3,0,0,0,0
CUST1066,18,Male,Single,Secondary,Self-employed,129,Savings,2,6574,12,7,9,0,0.54,1,0,1,0,0
CUST2961,26,Female,Married,Secondary,Employed,44,Savings,2,151040,24,9,15,0,0.54,0,1,1,0,0
CUST2738,22,Female,Married,Secondary,Self-employed,166,Savings,2,165074,17,4,20,0,0.9,2,1,0,0,0
CUST0678,53,Female,Divorced,University,Self-employed,7,Savings,2,3342,18,12,11,0,0.61,1,1,1,0,1
CUST2891,43,Male,Single,Secondary,Employed,11,Savings,2,121658,13,16,8,1,0.92,2,0,0,0,0
CUST0532,33,Female,Married,University,Employed,38,Savings,4,179922,16,6,11,1,0.74,1,1,0,0,1
CUST1942,31,Female,Married,Primary,Employed,142,Current,1,154822,17,8,9,0,0.78,1,0,0,0,0
CUST1752,50,Female,Married,University,Employed,110,Savings,1,8472,13,10,8,1,0.68,1,1,0,0,1
CUST1593,38,Male,Single,None,Employed,143,Savings,2,123577,19,12,8,0,0.76,0,1,0,0,0
CUST2758,27,Female,Married,Secondary,Self-employed,137,Current,2,39423,23,1,8,0,0.93,0,1,1,1,0
CUST2009,34,Female,Married,Secondary,Employed,138,Savings,2,130818,20,7,9,1,0.94,0,0,0,0,0
CUST1432,35,Male,Married,Secondary,Employed,74,Savings,1,290644,15,6,14,0,0.91,2,1,0,0,0
CUST0307,34,Female,Married,Primary,Employed,154,Savings,4,148090,19,4,13,0,0.6,1,0,0,0,1
CUST0666,57,Female,Single,Secondary,Self-employed,130,Current,4,95231,23,5,5,0,0.61,0,1,0,0,0
CUST2324,45,Female,Single,Secondary,Unemployed,59,Savings,2,325228,14,13,8,1,0.82,0,0,0,1,0
CUST2189,41,Female,Single,University,Employed,168,Savings,1,37895,13,6,5,0,0.54,3,0,0,0,0
CUST2764,30,Male,Divorced,None,Self-employed,68,Savings,4,1892,15,8,13,0,0.61,1,0,0,0,1
CUST0098,50,Male,Single,Secondary,Employed,155,Current,3,24256,19,6,7,0,0.64,1,1,1,0,0
CUST0471,43,Male,Married,University,Unemployed,120,Fixed Deposit,2,157116,17,5,6,0,0.76,0,1,0,0,0
CUST1085,18,Male,Single,Secondary,Employed,35,Current,1,15047,12,10,12,0,0.67,0,1,0,0,0
CUST2748,28,Female,Single,University,Self-employed,166,Savings,1,78638,24,8,12,0,0.6,0,1,0,0,0
CUST2262,51,Female,Single,None,Employed,5,Savings,1,452763,11,8,11,0,0.58,3,1,0,1,0
CUST2822,18,Male,Single,Secondary,Employed,37,Savings,3,231831,16,6,13,0,0.74,2,0,0,1,0
CUST1104,31,Male,Single,Secondary,Employed,36,Savings,3,312560,19,9,8,1,0.77,0,0,0,0,1
CUST2521,36,Male,Married,Secondary,Employed,81,Savings,1,405193,19,5,13,0,0.81,0,1,0,0,0
CUST0474,24,Male,Single,None,Employed,132,Savings,1,13042,21,13,11,0,0.62,0,1,1,0,0
